sequence_number,period_display_value,period_number,home_score,coordinate_x,coordinate_y,scoring_play,clock_display_value,team_id,type_id,type_text,away_score,text,score_value,participants_0_athlete_id,participants_1_athlete_id,game_id,away_team_id,away_team_name,away_team_mascot,away_team_abbrev,away_team_name_alt,home_team_id,home_team_name,home_team_mascot,home_team_abbrev,home_team_name_alt,clock_minutes,clock_seconds,half,lag_half,lead_half,game_play_number
248,2nd Quarter,2,40,29,9,FALSE,2:40,14,137,Turnaround Fade Away Jump Shot,43,Breanna Stewart misses 10-foot two point shot,0,2998928,NA,401320583,14,Seattle,Storm,SEA,Seattle,3,Dallas,Wings,DAL,Dallas,2,40,1,1,1,169
250,2nd Quarter,2,42,35,3,TRUE,2:32,3,131,Pullup Jump Shot,43,Arike Ogunbowale makes 10-foot pullup jump shot,2,3904577,NA,401320583,14,Seattle,Storm,SEA,Seattle,3,Dallas,Wings,DAL,Dallas,2,32,1,1,1,171
251,2nd Quarter,2,42,24,1,FALSE,2:11,14,110,Driving Layup Shot,43,Breanna Stewart misses driving layup,0,2998928,NA,401320583,14,Seattle,Storm,SEA,Seattle,3,Dallas,Wings,DAL,Dallas,2,11,1,1,1,172
253,2nd Quarter,2,45,46,12,TRUE,2:00,3,92,Jump Shot,43,Marina Mabrey makes 24-foot three point jumper (Bella Alarie assists),3,3904576,4068600,401320583,14,Seattle,Storm,SEA,Seattle,3,Dallas,Wings,DAL,Dallas,2,00,1,1,1,174
256,2nd Quarter,2,45,3,1,FALSE,1:47,14,92,Jump Shot,43,Breanna Stewart misses 22-foot three point jumper,0,2998928,NA,401320583,14,Seattle,Storm,SEA,Seattle,3,Dallas,Wings,DAL,Dallas,1,47,1,1,1,175
259,2nd Quarter,2,45,26,1,FALSE,1:12,14,95,Layup Shot,43,Candice Dupree misses layup,0,689,NA,401320583,14,Seattle,Storm,SEA,Seattle,3,Dallas,Wings,DAL,Dallas,1,12,1,1,1,178
264,2nd Quarter,2,45,28,0,FALSE,55.8,3,141,Cutting Layup Shot,43,Breanna Stewart blocks Isabelle Harrison's layup,0,2566453,2998928,401320583,14,Seattle,Storm,SEA,Seattle,3,Dallas,Wings,DAL,Dallas,0,55.8,1,1,1,181
270,2nd Quarter,2,45,24,10,FALSE,30.3,3,131,Pullup Jump Shot,43,Moriah Jefferson misses 10-foot pullup jump shot,0,2998927,NA,401320583,14,Seattle,Storm,SEA,Seattle,3,Dallas,Wings,DAL,Dallas,0,30.3,1,1,1,185
272,2nd Quarter,2,45,10,2,FALSE,22.1,3,132,Step Back Jump Shot,43,Arike Ogunbowale misses 16-foot step back jumpshot,0,3904577,NA,401320583,14,Seattle,Storm,SEA,Seattle,3,Dallas,Wings,DAL,Dallas,0,22.1,1,1,1,187
283,2nd Quarter,2,45,-214748340,-214748365,TRUE,8.0,14,98,Free Throw - 1 of 2,44,Breanna Stewart makes free throw 1 of 2,1,2998928,NA,401320583,14,Seattle,Storm,SEA,Seattle,3,Dallas,Wings,DAL,Dallas,0,8.0,1,1,1,194
284,2nd Quarter,2,45,-214748340,-214748365,FALSE,8.0,14,99,Free Throw - 2 of 2,44,Breanna Stewart misses free throw 2 of 2,0,2998928,NA,401320583,14,Seattle,Storm,SEA,Seattle,3,Dallas,Wings,DAL,Dallas,0,8.0,1,1,1,195
286,2nd Quarter,2,45,38,21,FALSE,2.2,3,92,Jump Shot,44,Arike Ogunbowale misses 24-foot three point jumper,0,3904577,NA,401320583,14,Seattle,Storm,SEA,Seattle,3,Dallas,Wings,DAL,Dallas,0,2.2,1,1,1,197
302,3rd Quarter,3,45,3,3,FALSE,9:44,3,92,Jump Shot,44,Marina Mabrey misses 23-foot three point jumper,0,3904576,NA,401320583,14,Seattle,Storm,SEA,Seattle,3,Dallas,Wings,DAL,Dallas,9,44,2,2,2,204
304,3rd Quarter,3,45,35,19,TRUE,9:24,14,131,Pullup Jump Shot,46,Jewell Loyd makes 21-foot pullup jump shot (Mercedes Russell assists),2,2987869,3056672,401320583,14,Seattle,Storm,SEA,Seattle,3,Dallas,Wings,DAL,Dallas,9,24,2,2,2,206
305,3rd Quarter,3,45,5,10,FALSE,9:04,3,92,Jump Shot,46,Arike Ogunbowale misses 23-foot three point jumper,0,3904577,NA,401320583,14,Seattle,Storm,SEA,Seattle,3,Dallas,Wings,DAL,Dallas,9,04,2,2,2,207
307,3rd Quarter,3,45,34,2,FALSE,8:53,14,130,Floating Jump Shot,46,Mercedes Russell misses 9-foot two point shot,0,3056672,NA,401320583,14,Seattle,Storm,SEA,Seattle,3,Dallas,Wings,DAL,Dallas,8,53,2,2,2,209
309,3rd Quarter,3,45,24,1,FALSE,8:44,3,128,Driving Finger Roll Layup,46,Moriah Jefferson misses two point shot,0,2998927,NA,401320583,14,Seattle,Storm,SEA,Seattle,3,Dallas,Wings,DAL,Dallas,8,44,2,2,2,211
311,3rd Quarter,3,45,21,4,FALSE,8:34,14,110,Driving Layup Shot,46,Jewell Loyd misses driving layup,0,2987869,NA,401320583,14,Seattle,Storm,SEA,Seattle,3,Dallas,Wings,DAL,Dallas,8,34,2,2,2,213
313,3rd Quarter,3,45,44,14,FALSE,8:27,3,92,Jump Shot,46,Moriah Jefferson misses 24-foot three point jumper,0,2998927,NA,401320583,14,Seattle,Storm,SEA,Seattle,3,Dallas,Wings,DAL,Dallas,8,27,2,2,2,215
315,3rd Quarter,3,45,8,19,FALSE,8:15,14,92,Jump Shot,46,Jewell Loyd misses 26-foot three point jumper,0,2987869,NA,401320583,14,Seattle,Storm,SEA,Seattle,3,Dallas,Wings,DAL,Dallas,8,15,2,2,2,217
317,3rd Quarter,3,45,12,19,FALSE,8:06,3,92,Jump Shot,46,Arike Ogunbowale misses 23-foot three point jumper,0,3904577,NA,401320583,14,Seattle,Storm,SEA,Seattle,3,Dallas,Wings,DAL,Dallas,8,06,2,2,2,219
321,3rd Quarter,3,45,-214748340,-214748365,TRUE,7:47,14,98,Free Throw - 1 of 2,47,Breanna Stewart makes free throw 1 of 2,1,2998928,NA,401320583,14,Seattle,Storm,SEA,Seattle,3,Dallas,Wings,DAL,Dallas,7,47,2,2,2,222
322,3rd Quarter,3,45,-214748340,-214748365,TRUE,7:47,14,99,Free Throw - 2 of 2,48,Breanna Stewart makes free throw 2 of 2,1,2998928,NA,401320583,14,Seattle,Storm,SEA,Seattle,3,Dallas,Wings,DAL,Dallas,7,47,2,2,2,223
323,3rd Quarter,3,48,48,3,TRUE,7:28,3,92,Jump Shot,48,Kayla Thornton makes 23-foot three point jumper (Marina Mabrey assists),3,2529622,3904576,401320583,14,Seattle,Storm,SEA,Seattle,3,Dallas,Wings,DAL,Dallas,7,28,2,2,2,224
325,3rd Quarter,3,48,34,3,FALSE,7:05,14,114,Turnaround Jump Shot,48,Jordin Canada misses 10-foot two point shot,0,3142250,NA,401320583,14,Seattle,Storm,SEA,Seattle,3,Dallas,Wings,DAL,Dallas,7,05,2,2,2,225
327,3rd Quarter,3,48,23,1,FALSE,6:57,3,110,Driving Layup Shot,48,Arike Ogunbowale misses driving layup,0,3904577,NA,401320583,14,Seattle,Storm,SEA,Seattle,3,Dallas,Wings,DAL,Dallas,6,57,2,2,2,227
329,3rd Quarter,3,48,27,1,FALSE,6:56,3,125,Layup Shot Putback,48,Breanna Stewart blocks Kayla Thornton 's 2-foot two point shot,0,2529622,2998928,401320583,14,Seattle,Storm,SEA,Seattle,3,Dallas,Wings,DAL,Dallas,6,56,2,2,2,229
338,3rd Quarter,3,48,49,2,FALSE,6:28,14,92,Jump Shot,48,Jewell Loyd misses 24-foot three point jumper,0,2987869,NA,401320583,14,Seattle,Storm,SEA,Seattle,3,Dallas,Wings,DAL,Dallas,6,28,2,2,2,234
349,3rd Quarter,3,48,-214748340,-214748365,TRUE,6:15,14,98,Free Throw - 1 of 2,49,Sue Bird makes free throw 1 of 2,1,91,NA,401320583,14,Seattle,Storm,SEA,Seattle,3,Dallas,Wings,DAL,Dallas,6,15,2,2,2,240
352,3rd Quarter,3,48,-214748340,-214748365,FALSE,6:15,14,99,Free Throw - 2 of 2,49,Sue Bird misses free throw 2 of 2,0,91,NA,401320583,14,Seattle,Storm,SEA,Seattle,3,Dallas,Wings,DAL,Dallas,6,15,2,2,2,242
356,3rd Quarter,3,50,34,18,TRUE,5:57,3,92,Jump Shot,49,Kayla Thornton makes 20-foot jumper,2,2529622,NA,401320583,14,Seattle,Storm,SEA,Seattle,3,Dallas,Wings,DAL,Dallas,5,57,2,2,2,245
357,3rd Quarter,3,50,29,2,FALSE,5:42,14,110,Driving Layup Shot,49,Jewell Loyd misses driving layup,0,2987869,NA,401320583,14,Seattle,Storm,SEA,Seattle,3,Dallas,Wings,DAL,Dallas,5,42,2,2,2,246
359,3rd Quarter,3,50,13,26,TRUE,5:37,14,92,Jump Shot,52,Sue Bird makes 28-foot three point jumper (Mercedes Russell assists),3,91,3056672,401320583,14,Seattle,Storm,SEA,Seattle,3,Dallas,Wings,DAL,Dallas,5,37,2,2,2,248
363,3rd Quarter,3,53,40,19,TRUE,4:58,3,92,Jump Shot,52,Arike Ogunbowale makes 25-foot three point jumper (Marina Mabrey assists),3,3904577,3904576,401320583,14,Seattle,Storm,SEA,Seattle,3,Dallas,Wings,DAL,Dallas,4,58,2,2,2,250
365,3rd Quarter,3,53,2,0,FALSE,4:41,14,92,Jump Shot,52,Jewell Loyd misses three point jumper,0,2987869,NA,401320583,14,Seattle,Storm,SEA,Seattle,3,Dallas,Wings,DAL,Dallas,4,41,2,2,2,251
371,3rd Quarter,3,54,-214748340,-214748365,TRUE,4:34,3,98,Free Throw - 1 of 2,52,Arike Ogunbowale makes free throw 1 of 2,1,3904577,NA,401320583,14,Seattle,Storm,SEA,Seattle,3,Dallas,Wings,DAL,Dallas,4,34,2,2,2,255
372,3rd Quarter,3,55,-214748340,-214748365,TRUE,4:34,3,99,Free Throw - 2 of 2,52,Arike Ogunbowale makes free throw 2 of 2,1,3904577,NA,401320583,14,Seattle,Storm,SEA,Seattle,3,Dallas,Wings,DAL,Dallas,4,34,2,2,2,256
373,3rd Quarter,3,55,28,11,TRUE,4:22,14,121,Fade Away Jump Shot,54,Breanna Stewart makes 11-foot two point shot (Sue Bird assists),2,2998928,91,401320583,14,Seattle,Storm,SEA,Seattle,3,Dallas,Wings,DAL,Dallas,4,22,2,2,2,257
377,3rd Quarter,3,55,24,0,TRUE,3:59,14,109,Running Layup Shot,56,Jewell Loyd makes two point shot,2,2987869,NA,401320583,14,Seattle,Storm,SEA,Seattle,3,Dallas,Wings,DAL,Dallas,3,59,2,2,2,259
378,3rd Quarter,3,55,23,1,FALSE,3:36,3,110,Driving Layup Shot,56,Arike Ogunbowale misses driving layup,0,3904577,NA,401320583,14,Seattle,Storm,SEA,Seattle,3,Dallas,Wings,DAL,Dallas,3,36,2,2,2,260
380,3rd Quarter,3,55,24,2,FALSE,3:30,14,109,Running Layup Shot,56,Breanna Stewart misses two point shot,0,2998928,NA,401320583,14,Seattle,Storm,SEA,Seattle,3,Dallas,Wings,DAL,Dallas,3,30,2,2,2,262
382,3rd Quarter,3,57,26,0,TRUE,3:23,3,126,Layup Driving Reverse,56,Arike Ogunbowale makes two point shot (Kayla Thornton assists),2,3904577,2529622,401320583,14,Seattle,Storm,SEA,Seattle,3,Dallas,Wings,DAL,Dallas,3,23,2,2,2,264
385,3rd Quarter,3,57,-214748340,-214748365,TRUE,3:11,14,98,Free Throw - 1 of 2,57,Breanna Stewart makes free throw 1 of 2,1,2998928,NA,401320583,14,Seattle,Storm,SEA,Seattle,3,Dallas,Wings,DAL,Dallas,3,11,2,2,2,266
392,3rd Quarter,3,57,-214748340,-214748365,TRUE,3:11,14,99,Free Throw - 2 of 2,58,Breanna Stewart makes free throw 2 of 2,1,2998928,NA,401320583,14,Seattle,Storm,SEA,Seattle,3,Dallas,Wings,DAL,Dallas,3,11,2,2,2,270
395,3rd Quarter,3,57,26,1,TRUE,2:45,14,109,Running Layup Shot,60,Jordin Canada makes two point shot (Epiphanny Prince assists),2,3142250,882,401320583,14,Seattle,Storm,SEA,Seattle,3,Dallas,Wings,DAL,Dallas,2,45,2,2,2,272
398,3rd Quarter,3,57,12,10,FALSE,2:27,3,92,Jump Shot,60,Bella Alarie misses 16-foot jumper,0,4068600,NA,401320583,14,Seattle,Storm,SEA,Seattle,3,Dallas,Wings,DAL,Dallas,2,27,2,2,2,274
404,3rd Quarter,3,57,25,2,TRUE,1:59,14,95,Layup Shot,62,Breanna Stewart makes layup (Jewell Loyd assists),2,2998928,2987869,401320583,14,Seattle,Storm,SEA,Seattle,3,Dallas,Wings,DAL,Dallas,1,59,2,2,2,278
406,3rd Quarter,3,57,28,11,FALSE,1:41,3,131,Pullup Jump Shot,62,Isabelle Harrison misses 11-foot pullup jump shot,0,2566453,NA,401320583,14,Seattle,Storm,SEA,Seattle,3,Dallas,Wings,DAL,Dallas,1,41,2,2,2,279
408,3rd Quarter,3,57,24,2,TRUE,1:29,14,128,Driving Finger Roll Layup,64,Jewell Loyd makes 2-foot two point shot (Breanna Stewart assists),2,2987869,2998928,401320583,14,Seattle,Storm,SEA,Seattle,3,Dallas,Wings,DAL,Dallas,1,29,2,2,2,281
410,3rd Quarter,3,59,24,6,TRUE,1:07,3,144,Driving Floating Jump Shot,64,Tyasha Harris makes 6-foot driving floating jump shot,2,4065760,NA,401320583,14,Seattle,Storm,SEA,Seattle,3,Dallas,Wings,DAL,Dallas,1,07,2,2,2,282
413,3rd Quarter,3,59,-214748340,-214748365,TRUE,1:00,14,98,Free Throw - 1 of 2,65,Jordin Canada makes free throw 1 of 2,1,3142250,NA,401320583,14,Seattle,Storm,SEA,Seattle,3,Dallas,Wings,DAL,Dallas,1,00,2,2,2,284
416,3rd Quarter,3,59,-214748340,-214748365,TRUE,1:00,14,99,Free Throw - 2 of 2,66,Jordin Canada makes free throw 2 of 2,1,3142250,NA,401320583,14,Seattle,Storm,SEA,Seattle,3,Dallas,Wings,DAL,Dallas,1,00,2,2,2,286
417,3rd Quarter,3,59,25,3,FALSE,46.1,3,119,Driving Hook Shot,66,Isabelle Harrison misses two point shot,0,2566453,NA,401320583,14,Seattle,Storm,SEA,Seattle,3,Dallas,Wings,DAL,Dallas,0,46.1,2,2,2,287
420,3rd Quarter,3,59,24,2,FALSE,32.5,14,110,Driving Layup Shot,66,Jordin Canada misses driving layup,0,3142250,NA,401320583,14,Seattle,Storm,SEA,Seattle,3,Dallas,Wings,DAL,Dallas,0,32.5,2,2,2,289
422,3rd Quarter,3,61,19,7,TRUE,24.7,3,121,Fade Away Jump Shot,66,Arike Ogunbowale makes 10-foot two point shot,2,3904577,NA,401320583,14,Seattle,Storm,SEA,Seattle,3,Dallas,Wings,DAL,Dallas,0,24.7,2,2,2,291
423,3rd Quarter,3,61,8,18,FALSE,4.7,14,92,Jump Shot,66,Epiphanny Prince misses 25-foot three point jumper,0,882,NA,401320583,14,Seattle,Storm,SEA,Seattle,3,Dallas,Wings,DAL,Dallas,0,4.7,2,2,2,292
429,4th Quarter,4,61,24,1,TRUE,9:42,14,95,Layup Shot,68,Candice Dupree makes layup,2,689,NA,401320583,14,Seattle,Storm,SEA,Seattle,3,Dallas,Wings,DAL,Dallas,9,42,2,2,2,295
430,4th Quarter,4,61,11,18,FALSE,9:24,3,92,Jump Shot,68,Tyasha Harris misses 23-foot three point jumper,0,4065760,NA,401320583,14,Seattle,Storm,SEA,Seattle,3,Dallas,Wings,DAL,Dallas,9,24,2,2,2,296
432,4th Quarter,4,63,25,0,TRUE,9:19,3,95,Layup Shot,68,Marina Mabrey makes layup,2,3904576,NA,401320583,14,Seattle,Storm,SEA,Seattle,3,Dallas,Wings,DAL,Dallas,9,19,2,2,2,298
433,4th Quarter,4,63,25,8,FALSE,9:01,14,120,Turnaround Hook Shot,68,Candice Dupree misses two point shot,0,689,NA,401320583,14,Seattle,Storm,SEA,Seattle,3,Dallas,Wings,DAL,Dallas,9,01,2,2,2,299
435,4th Quarter,4,63,41,23,FALSE,8:51,3,92,Jump Shot,68,Stephanie Talbot blocks Marina Mabrey 's 28-foot three point jumper,0,3904576,3099736,401320583,14,Seattle,Storm,SEA,Seattle,3,Dallas,Wings,DAL,Dallas,8,51,2,2,2,301
440,4th Quarter,4,63,-214748340,-214748365,TRUE,8:38,14,98,Free Throw - 1 of 2,69,Candice Dupree makes free throw 1 of 2,1,689,NA,401320583,14,Seattle,Storm,SEA,Seattle,3,Dallas,Wings,DAL,Dallas,8,38,2,2,2,304
451,4th Quarter,4,63,-214748340,-214748365,TRUE,8:38,14,99,Free Throw - 2 of 2,70,Candice Dupree makes free throw 2 of 2,1,689,NA,401320583,14,Seattle,Storm,SEA,Seattle,3,Dallas,Wings,DAL,Dallas,8,38,2,2,2,310
452,4th Quarter,4,65,24,0,TRUE,8:14,3,128,Driving Finger Roll Layup,70,Isabelle Harrison makes two point shot,2,2566453,NA,401320583,14,Seattle,Storm,SEA,Seattle,3,Dallas,Wings,DAL,Dallas,8,14,2,2,2,311
453,4th Quarter,4,65,16,10,TRUE,7:56,14,144,Driving Floating Jump Shot,72,Jordin Canada makes 13-foot driving floating jump shot (Sue Bird assists),2,3142250,91,401320583,14,Seattle,Storm,SEA,Seattle,3,Dallas,Wings,DAL,Dallas,7,56,2,2,2,312
460,4th Quarter,4,65,17,17,FALSE,7:32,14,92,Jump Shot,72,Jewell Loyd misses 19-foot jumper,0,2987869,NA,401320583,14,Seattle,Storm,SEA,Seattle,3,Dallas,Wings,DAL,Dallas,7,32,2,2,2,315
462,4th Quarter,4,65,32,16,FALSE,7:13,3,92,Jump Shot,72,Isabelle Harrison misses 17-foot jumper,0,2566453,NA,401320583,14,Seattle,Storm,SEA,Seattle,3,Dallas,Wings,DAL,Dallas,7,13,2,2,2,317
464,4th Quarter,4,65,14,23,FALSE,6:52,14,92,Jump Shot,72,Jordin Canada misses 26-foot three point jumper,0,3142250,NA,401320583,14,Seattle,Storm,SEA,Seattle,3,Dallas,Wings,DAL,Dallas,6,52,2,2,2,319
466,4th Quarter,4,67,27,1,TRUE,6:43,3,95,Layup Shot,72,Kayla Thornton makes layup (Tyasha Harris assists),2,2529622,4065760,401320583,14,Seattle,Storm,SEA,Seattle,3,Dallas,Wings,DAL,Dallas,6,43,2,2,2,321
476,4th Quarter,4,67,-214748340,-214748365,FALSE,6:43,3,97,Free Throw - 1 of 1,72,Kayla Thornton misses free throw 1 of 1,0,2529622,NA,401320583,14,Seattle,Storm,SEA,Seattle,3,Dallas,Wings,DAL,Dallas,6,43,2,2,2,326
478,4th Quarter,4,67,26,1,TRUE,6:30,14,95,Layup Shot,74,Breanna Stewart makes layup (Jewell Loyd assists),2,2998928,2987869,401320583,14,Seattle,Storm,SEA,Seattle,3,Dallas,Wings,DAL,Dallas,6,30,2,2,2,328
487,4th Quarter,4,67,24,1,FALSE,6:10,3,141,Cutting Layup Shot,74,Isabelle Harrison misses layup,0,2566453,NA,401320583,14,Seattle,Storm,SEA,Seattle,3,Dallas,Wings,DAL,Dallas,6,10,2,2,2,333
489,4th Quarter,4,67,24,2,TRUE,5:55,14,111,Alley Oop Layup Shot,76,Jewell Loyd makes alley oop layup (Candice Dupree assists),2,2987869,689,401320583,14,Seattle,Storm,SEA,Seattle,3,Dallas,Wings,DAL,Dallas,5,55,2,2,2,335
491,4th Quarter,4,70,41,20,TRUE,5:43,3,92,Jump Shot,76,Marina Mabrey makes 26-foot three point jumper (Kayla Thornton assists),3,3904576,2529622,401320583,14,Seattle,Storm,SEA,Seattle,3,Dallas,Wings,DAL,Dallas,5,43,2,2,2,336
495,4th Quarter,4,70,-214748340,-214748365,FALSE,5:24,14,98,Free Throw - 1 of 2,76,Breanna Stewart misses free throw 1 of 2,0,2998928,NA,401320583,14,Seattle,Storm,SEA,Seattle,3,Dallas,Wings,DAL,Dallas,5,24,2,2,2,338
499,4th Quarter,4,70,-214748340,-214748365,TRUE,5:24,14,99,Free Throw - 2 of 2,77,Breanna Stewart makes free throw 2 of 2,1,2998928,NA,401320583,14,Seattle,Storm,SEA,Seattle,3,Dallas,Wings,DAL,Dallas,5,24,2,2,2,341
500,4th Quarter,4,72,37,6,TRUE,5:13,3,131,Pullup Jump Shot,77,Marina Mabrey makes 13-foot pullup jump shot,2,3904576,NA,401320583,14,Seattle,Storm,SEA,Seattle,3,Dallas,Wings,DAL,Dallas,5,13,2,2,2,342
501,4th Quarter,4,72,26,2,TRUE,4:57,14,141,Cutting Layup Shot,79,Breanna Stewart makes 2-foot layup (Jewell Loyd assists),2,2998928,2987869,401320583,14,Seattle,Storm,SEA,Seattle,3,Dallas,Wings,DAL,Dallas,4,57,2,2,2,343
503,4th Quarter,4,74,29,3,TRUE,4:48,3,110,Driving Layup Shot,79,Arike Ogunbowale makes driving layup,2,3904577,NA,401320583,14,Seattle,Storm,SEA,Seattle,3,Dallas,Wings,DAL,Dallas,4,48,2,2,2,344
504,4th Quarter,4,74,22,10,FALSE,4:29,14,135,Fade Away Bank Jump Shot,79,Candice Dupree misses 10-foot two point shot,0,689,NA,401320583,14,Seattle,Storm,SEA,Seattle,3,Dallas,Wings,DAL,Dallas,4,29,2,2,2,345
506,4th Quarter,4,74,10,19,FALSE,4:24,3,92,Jump Shot,79,Marina Mabrey misses 24-foot three point jumper,0,3904576,NA,401320583,14,Seattle,Storm,SEA,Seattle,3,Dallas,Wings,DAL,Dallas,4,24,2,2,2,347
508,4th Quarter,4,74,22,25,FALSE,4:08,14,132,Step Back Jump Shot,79,Sue Bird misses 25-foot step back jumpshot,0,91,NA,401320583,14,Seattle,Storm,SEA,Seattle,3,Dallas,Wings,DAL,Dallas,4,08,2,2,2,349
518,4th Quarter,4,74,26,1,FALSE,3:25,3,110,Driving Layup Shot,79,Arike Ogunbowale misses driving layup,0,3904577,NA,401320583,14,Seattle,Storm,SEA,Seattle,3,Dallas,Wings,DAL,Dallas,3,25,2,2,2,356
522,4th Quarter,4,76,25,0,TRUE,3:07,3,141,Cutting Layup Shot,79,Isabelle Harrison makes layup (Arike Ogunbowale assists),2,2566453,3904577,401320583,14,Seattle,Storm,SEA,Seattle,3,Dallas,Wings,DAL,Dallas,3,07,2,2,2,359
524,4th Quarter,4,76,28,2,FALSE,2:56,14,110,Driving Layup Shot,79,Breanna Stewart misses driving layup,0,2998928,NA,401320583,14,Seattle,Storm,SEA,Seattle,3,Dallas,Wings,DAL,Dallas,2,56,2,2,2,360
526,4th Quarter,4,76,26,1,FALSE,2:54,14,125,Layup Shot Putback,79,Isabelle Harrison blocks Breanna Stewart 's 2-foot two point shot,0,2998928,2566453,401320583,14,Seattle,Storm,SEA,Seattle,3,Dallas,Wings,DAL,Dallas,2,54,2,2,2,362
529,4th Quarter,4,76,8,11,FALSE,2:46,14,92,Jump Shot,79,Jordin Canada misses 20-foot jumper,0,3142250,NA,401320583,14,Seattle,Storm,SEA,Seattle,3,Dallas,Wings,DAL,Dallas,2,46,2,2,2,364
533,4th Quarter,4,76,26,1,TRUE,2:22,14,110,Driving Layup Shot,81,Jewell Loyd makes driving layup,2,2987869,NA,401320583,14,Seattle,Storm,SEA,Seattle,3,Dallas,Wings,DAL,Dallas,2,22,2,2,2,368
534,4th Quarter,4,76,13,21,FALSE,2:04,3,92,Jump Shot,81,Arike Ogunbowale misses 24-foot three point jumper,0,3904577,NA,401320583,14,Seattle,Storm,SEA,Seattle,3,Dallas,Wings,DAL,Dallas,2,04,2,2,2,369
536,4th Quarter,4,78,23,0,TRUE,2:00,3,95,Layup Shot,81,Isabelle Harrison makes layup,2,2566453,NA,401320583,14,Seattle,Storm,SEA,Seattle,3,Dallas,Wings,DAL,Dallas,2,00,2,2,2,371
537,4th Quarter,4,78,42,17,FALSE,1:36,14,92,Jump Shot,81,Breanna Stewart misses 24-foot three point jumper,0,2998928,NA,401320583,14,Seattle,Storm,SEA,Seattle,3,Dallas,Wings,DAL,Dallas,1,36,2,2,2,372
539,4th Quarter,4,78,26,26,FALSE,1:14,3,92,Jump Shot,81,Marina Mabrey misses 26-foot three point jumper,0,3904576,NA,401320583,14,Seattle,Storm,SEA,Seattle,3,Dallas,Wings,DAL,Dallas,1,14,2,2,2,374
541,4th Quarter,4,81,38,21,TRUE,1:10,3,92,Jump Shot,81,Arike Ogunbowale makes 24-foot three point jumper,3,3904577,NA,401320583,14,Seattle,Storm,SEA,Seattle,3,Dallas,Wings,DAL,Dallas,1,10,2,2,2,376
544,4th Quarter,4,81,14,4,FALSE,35.9,3,92,Jump Shot,81,Isabelle Harrison misses 12-foot jumper,0,2566453,NA,401320583,14,Seattle,Storm,SEA,Seattle,3,Dallas,Wings,DAL,Dallas,0,35.9,2,2,2,379
546,4th Quarter,4,83,26,0,TRUE,33.0,3,125,Layup Shot Putback,81,Kayla Thornton makes two point shot,2,2529622,NA,401320583,14,Seattle,Storm,SEA,Seattle,3,Dallas,Wings,DAL,Dallas,0,33.0,2,2,2,381
564,4th Quarter,4,84,-214748340,-214748365,TRUE,19.7,3,98,Free Throw - 1 of 2,81,Arike Ogunbowale makes free throw 1 of 2,1,3904577,NA,401320583,14,Seattle,Storm,SEA,Seattle,3,Dallas,Wings,DAL,Dallas,0,19.7,2,2,2,389
565,4th Quarter,4,85,-214748340,-214748365,TRUE,19.7,3,99,Free Throw - 2 of 2,81,Arike Ogunbowale makes free throw 2 of 2,1,3904577,NA,401320583,14,Seattle,Storm,SEA,Seattle,3,Dallas,Wings,DAL,Dallas,0,19.7,2,2,2,390
566,4th Quarter,4,85,2,2,TRUE,11.8,14,92,Jump Shot,84,Jewell Loyd makes 23-foot three point jumper (Jordin Canada assists),3,2987869,3142250,401320583,14,Seattle,Storm,SEA,Seattle,3,Dallas,Wings,DAL,Dallas,0,11.8,2,2,2,391
570,4th Quarter,4,85,-214748340,-214748365,FALSE,9.9,3,98,Free Throw - 1 of 2,84,Kayla Thornton misses free throw 1 of 2,0,2529622,NA,401320583,14,Seattle,Storm,SEA,Seattle,3,Dallas,Wings,DAL,Dallas,0,9.9,2,2,2,393
572,4th Quarter,4,86,-214748340,-214748365,TRUE,9.9,3,99,Free Throw - 2 of 2,84,Kayla Thornton makes free throw 2 of 2,1,2529622,NA,401320583,14,Seattle,Storm,SEA,Seattle,3,Dallas,Wings,DAL,Dallas,0,9.9,2,2,2,395
574,4th Quarter,4,86,26,6,TRUE,4.4,14,110,Driving Layup Shot,86,Jordin Canada makes driving layup (Breanna Stewart assists),2,3142250,2998928,401320583,14,Seattle,Storm,SEA,Seattle,3,Dallas,Wings,DAL,Dallas,0,4.4,2,2,2,397
575,4th Quarter,4,86,37,26,FALSE,0.5,3,92,Jump Shot,86,Arike Ogunbowale misses 28-foot three point jumper,0,3904577,NA,401320583,14,Seattle,Storm,SEA,Seattle,3,Dallas,Wings,DAL,Dallas,0,0.5,2,2,2,398
584,OT,5,88,16,10,TRUE,4:37,3,131,Pullup Jump Shot,86,Kayla Thornton makes 13-foot pullup jump shot (Arike Ogunbowale assists),2,2529622,3904577,401320583,14,Seattle,Storm,SEA,Seattle,3,Dallas,Wings,DAL,Dallas,4,37,2,2,2,402
586,OT,5,88,36,22,FALSE,4:20,14,92,Jump Shot,86,Breanna Stewart misses 25-foot three point jumper,0,2998928,NA,401320583,14,Seattle,Storm,SEA,Seattle,3,Dallas,Wings,DAL,Dallas,4,20,2,2,2,403
594,OT,5,88,-214748340,-214748365,TRUE,4:02,14,98,Free Throw - 1 of 2,87,Jewell Loyd makes free throw 1 of 2,1,2987869,NA,401320583,14,Seattle,Storm,SEA,Seattle,3,Dallas,Wings,DAL,Dallas,4,02,2,2,2,409
